phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
D3_COAGOTHER	Other coagulation defects	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	2154	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_COAGOTHER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_COAGOTHER.gz
RHEUMA_SEROPOS_OTH	Other/unspecified seropositive rheumatoid arthritis	Rheuma endpoints	9867	402196	gs://finngen-public-data-r10/summary_stats/finngen_R10_RHEUMA_SEROPOS_OTH.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_RHEUMA_SEROPOS_OTH.gz
J10_NASALPOLYP	Nasal polyp	X Diseases of the respiratory system (J10_)	6841	308457	gs://finngen-public-data-r10/summary_stats/finngen_R10_J10_NASALPOLYP.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_J10_NASALPOLYP.gz
RHEUMA_SEROPOS_WIDE	Seropositive rheumatoid arthritis, wide	Rheuma endpoints	9980	402196	gs://finngen-public-data-r10/summary_stats/finngen_R10_RHEUMA_SEROPOS_WIDE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_RHEUMA_SEROPOS_WIDE.gz
L12_PSORIASIS	Psoriasis	XII Diseases of the skin and subcutaneous tissue (L12_)	10312	397564	gs://finngen-public-data-r10/summary_stats/finngen_R10_L12_PSORIASIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_L12_PSORIASIS.gz
I9_CARDMYO	Cardiomyopathy	IX Diseases of the circulatory system (I9_)	6338	312154	gs://finngen-public-data-r10/summary_stats/finngen_R10_I9_CARDMYO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_I9_CARDMYO.gz
MIGRAINE_TRIPTAN	Migraine, single triptan purchase ok & required. ICD-code if available is included	Neurological endpoints	44616	367565	gs://finngen-public-data-r10/summary_stats/finngen_R10_MIGRAINE_TRIPTAN.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_MIGRAINE_TRIPTAN.gz
L12_PAPULOSQUAMOUS	Papulosquamous disorders	XII Diseases of the skin and subcutaneous tissue (L12_)	14617	397564	gs://finngen-public-data-r10/summary_stats/finngen_R10_L12_PAPULOSQUAMOUS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_L12_PAPULOSQUAMOUS.gz
J10_UPPERDIS	Other diseases of upper respiratory tract	X Diseases of the respiratory system (J10_)	103724	308457	gs://finngen-public-data-r10/summary_stats/finngen_R10_J10_UPPERDIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_J10_UPPERDIS.gz
I9_PHLETHROMBDVTLOW	DVT of lower extremities	IX Diseases of the circulatory system (I9_)	6501	357111	gs://finngen-public-data-r10/summary_stats/finngen_R10_I9_PHLETHROMBDVTLOW.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_I9_PHLETHROMBDVTLOW.gz
F5_DEPRESSION_DYSTHYMIA	Depression or dysthymia	V Mental and behavioural disorders (F5_)	54733	242809	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_DEPRESSION_DYSTHYMIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_DEPRESSION_DYSTHYMIA.gz
D3_COAGDEFNAS	Other and unspecified coagulation defects	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	1375	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_COAGDEFNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_COAGDEFNAS.gz
THYROTOXICOSIS	Thyrotoxicosis	Comorbidities of Gastrointestinal endpoints	8872	401231	gs://finngen-public-data-r10/summary_stats/finngen_R10_THYROTOXICOSIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_THYROTOXICOSIS.gz
L12_ACTINKERA	Actinic keratosis	XII Diseases of the skin and subcutaneous tissue (L12_)	12094	398605	gs://finngen-public-data-r10/summary_stats/finngen_R10_L12_ACTINKERA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_L12_ACTINKERA.gz
I9_CARDMYOHYP	Cardiomyopathy, Hypertrophic obstructive	IX Diseases of the circulatory system (I9_)	553	312154	gs://finngen-public-data-r10/summary_stats/finngen_R10_I9_CARDMYOHYP.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_I9_CARDMYOHYP.gz
G6_MYONEU	Diseases of the myoneural junction and muscle	VI Diseases of the nervous system (G6_)	3751	408430	gs://finngen-public-data-r10/summary_stats/finngen_R10_G6_MYONEU.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_G6_MYONEU.gz
E4_THYTOXGOITDIF	Thyrotoxicosis with diffuse goitre	IV Endocrine, nutritional and metabolic diseases (E4_)	4846	349717	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_THYTOXGOITDIF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_THYTOXGOITDIF.gz
M13_SPINSTENOSIS	Spinal stenosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	20807	294770	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_SPINSTENOSIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_SPINSTENOSIS.gz
KRA_PSY_ANYMENTAL	Any mental disorder	Psychiatric endpoints from Katri Räikkönen	110302	301879	gs://finngen-public-data-r10/summary_stats/finngen_R10_KRA_PSY_ANYMENTAL.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_KRA_PSY_ANYMENTAL.gz
H7_AMD	Age-related macular degeneration (whether dry or wet)	VII Diseases of the eye and adnexa (H7_)	9721	381339	gs://finngen-public-data-r10/summary_stats/finngen_R10_H7_AMD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_H7_AMD.gz
RX_N05C	Use of hypnotics and sedatives	V Mental and behavioural disorders (F5_)	71955	340226	gs://finngen-public-data-r10/summary_stats/finngen_R10_RX_N05C.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_RX_N05C.gz
MUCOPROCT	Mucosal proctocolitis	Gastrointestinal endpoints	4530	392974	gs://finngen-public-data-r10/summary_stats/finngen_R10_MUCOPROCT.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_MUCOPROCT.gz
J10_TONSILLECTOMY	Tonsillectomy and adenotomy	X Diseases of the respiratory system (J10_)	30788	381393	gs://finngen-public-data-r10/summary_stats/finngen_R10_J10_TONSILLECTOMY.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_J10_TONSILLECTOMY.gz
M13_FIBROBLASTIC	Fibroblastic disorders	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	8686	299606	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_FIBROBLASTIC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_FIBROBLASTIC.gz
M13_ARTHROPATHIES	Arthropathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	149337	262844	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_ARTHROPATHIES.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_ARTHROPATHIES.gz
FG_CARDMYO	Cardiomyopathy (excluding other)	Cardiometabolic endpoints	4458	327015	gs://finngen-public-data-r10/summary_stats/finngen_R10_FG_CARDMYO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_FG_CARDMYO.gz
M13_DORSOPATHYOTH	Other dorsopathies, not elsewhere classified	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	87919	294770	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_DORSOPATHYOTH.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_DORSOPATHYOTH.gz
O15_ICP_WIDE_EXMORE	Intrahepatic Cholestasis of Pregnancy (ICP) , incl. ICD-8 (more control exclusions)	XV Pregnancy, childbirth and the puerperium (O15_)	2784	143267	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_ICP_WIDE_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_ICP_WIDE_EXMORE.gz
O15_ICP_WIDE	Intrahepatic Cholestasis of Pregnancy (ICP) , incl. ICD-8	XV Pregnancy, childbirth and the puerperium (O15_)	2784	227526	gs://finngen-public-data-r10/summary_stats/finngen_R10_O15_ICP_WIDE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_O15_ICP_WIDE.gz
M13_SPONDYLOPATHY	Spondylopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	42066	294770	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_SPONDYLOPATHY.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_SPONDYLOPATHY.gz
G6_SLEEPAPNO_INCLAVO	Sleep apnoea, including avohilmo	VI Diseases of the nervous system (G6_)	46975	365206	gs://finngen-public-data-r10/summary_stats/finngen_R10_G6_SLEEPAPNO_INCLAVO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_G6_SLEEPAPNO_INCLAVO.gz
G6_AD_WIDE	Alzheimer’s disease, wide definition	VI Diseases of the nervous system (G6_)	15617	396564	gs://finngen-public-data-r10/summary_stats/finngen_R10_G6_AD_WIDE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_G6_AD_WIDE.gz
N14_ENDOMETRIOSIS	Endometriosis	XIV Diseases of the genitourinary system (N14_)	16588	111583	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_ENDOMETRIOSIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_ENDOMETRIOSIS.gz
K11_UMBHER	Umbilical hernia	XI Diseases of the digestive system (K11_)	9403	352418	gs://finngen-public-data-r10/summary_stats/finngen_R10_K11_UMBHER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_K11_UMBHER.gz
H8_HL_SEN_NAS	Sensorineural hearing loss	VIII Diseases of the ear and mastoid process (H8_)	35488	362353	gs://finngen-public-data-r10/summary_stats/finngen_R10_H8_HL_SEN_NAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_H8_HL_SEN_NAS.gz
M13_RHEUMA	Rheumatoid arthritis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	13621	262844	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_RHEUMA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_RHEUMA.gz
H8_OTOSCLE	Otosclerosis	VIII Diseases of the ear and mastoid process (H8_)	2423	392202	gs://finngen-public-data-r10/summary_stats/finngen_R10_H8_OTOSCLE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_H8_OTOSCLE.gz
H7_GLAUCSUSP	Glaucoma suspect	VII Diseases of the eye and adnexa (H7_)	11969	391275	gs://finngen-public-data-r10/summary_stats/finngen_R10_H7_GLAUCSUSP.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_H7_GLAUCSUSP.gz
G6_SLEEPAPNO	Sleep apnoea	VI Diseases of the nervous system (G6_)	43901	366484	gs://finngen-public-data-r10/summary_stats/finngen_R10_G6_SLEEPAPNO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_G6_SLEEPAPNO.gz
FG_DOAAC	Diseases of arteries, arterioles and capillaries (FINNGEN)	IX Diseases of the circulatory system (I9_)	24177	210652	gs://finngen-public-data-r10/summary_stats/finngen_R10_FG_DOAAC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_FG_DOAAC.gz
MYELOPROF_NONCML	Myeloproliferative diseases (CML excluded)	Other, not yet classified endpoints (same as #MISC)	2043	409880	gs://finngen-public-data-r10/summary_stats/finngen_R10_MYELOPROF_NONCML.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_MYELOPROF_NONCML.gz
M13_POLYARTHROPATHIES	Polyarthropathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	35408	262844	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_POLYARTHROPATHIES.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_POLYARTHROPATHIES.gz
L12_PSORI_VULG	Psoriasis vulgaris	XII Diseases of the skin and subcutaneous tissue (L12_)	6408	397564	gs://finngen-public-data-r10/summary_stats/finngen_R10_L12_PSORI_VULG.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_L12_PSORI_VULG.gz
F5_DEMENTIA_INCLAVO	Dementia, including avohilmo	V Mental and behavioural disorders (F5_)	20338	391843	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_DEMENTIA_INCLAVO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_DEMENTIA_INCLAVO.gz
D3_HEREDOTHCLOFACTORS	Hereditary deficiency of other clotting factors	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	242	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_HEREDOTHCLOFACTORS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_HEREDOTHCLOFACTORS.gz
D3_COAGDEF_PURPUR_HAEMORRHAGIC	Coagulation defects, purpura and other haemorrhagic conditions	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	6419	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_COAGDEF_PURPUR_HAEMORRHAGIC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_COAGDEF_PURPUR_HAEMORRHAGIC.gz
ASTHMA_INFECTIONS	Asthma-related infections	Asthma and related endpoints	24276	365497	gs://finngen-public-data-r10/summary_stats/finngen_R10_ASTHMA_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_ASTHMA_INFECTIONS.gz
WET_AMD	Wet age-related macular degeneration	VII Diseases of the eye and adnexa (H7_)	5239	273920	gs://finngen-public-data-r10/summary_stats/finngen_R10_WET_AMD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_WET_AMD.gz
T1D	Type1 diabetes, definitions combined	Diabetes endpoints	4320	335112	gs://finngen-public-data-r10/summary_stats/finngen_R10_T1D.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_T1D.gz
Q17_CONGEN_MALFO_GALLB_BILE_DUCTS_LIVER	Congenital malformations of gallbladder, bile ducts and liver	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	240	410911	gs://finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_GALLB_BILE_DUCTS_LIVER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_Q17_CONGEN_MALFO_GALLB_BILE_DUCTS_LIVER.gz
N14_ENDOMETRIOSIS_OVARY	Endometriosis of ovary	XIV Diseases of the genitourinary system (N14_)	6444	111583	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_ENDOMETRIOSIS_OVARY.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_ENDOMETRIOSIS_OVARY.gz
F5_MOOD	Mood [affective] disorders	V Mental and behavioural disorders (F5_)	52891	359290	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_MOOD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_MOOD.gz
F5_DEMENTIA	Dementia	V Mental and behavioural disorders (F5_)	19157	388560	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_DEMENTIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_DEMENTIA.gz
E4_FH	Familial hypercholesterolemia	IV Endocrine, nutritional and metabolic diseases (E4_)	5344	352232	gs://finngen-public-data-r10/summary_stats/finngen_R10_E4_FH.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_E4_FH.gz
DRY_AMD	Dry age-related macular degeneration (includes geographic atrophy)	VII Diseases of the eye and adnexa (H7_)	6651	272504	gs://finngen-public-data-r10/summary_stats/finngen_R10_DRY_AMD.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_DRY_AMD.gz
ABDOM_HERNIA	Hernia of abdominal wall	XI Diseases of the digestive system (K11_)	16839	395342	gs://finngen-public-data-r10/summary_stats/finngen_R10_ABDOM_HERNIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_ABDOM_HERNIA.gz
N14_ENDOMETRIOSIS_ASRM_STAGE3_4	Endometriosis ASRM stages 3,4	XIV Diseases of the genitourinary system (N14_)	8315	221995	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_ENDOMETRIOSIS_ASRM_STAGE3_4.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_ENDOMETRIOSIS_ASRM_STAGE3_4.gz
N14_CALCUKIDUR	Calculus of kidney and ureter	XIV Diseases of the genitourinary system (N14_)	10556	400681	gs://finngen-public-data-r10/summary_stats/finngen_R10_N14_CALCUKIDUR.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_N14_CALCUKIDUR.gz
I9_UAP	Unstable angina pectoris	IX Diseases of the circulatory system (I9_)	14281	364801	gs://finngen-public-data-r10/summary_stats/finngen_R10_I9_UAP.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_I9_UAP.gz
I9_OTHARR	Other arrhythmias	IX Diseases of the circulatory system (I9_)	30845	312154	gs://finngen-public-data-r10/summary_stats/finngen_R10_I9_OTHARR.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_I9_OTHARR.gz
F5_DEPRESSIO	Depression	V Mental and behavioural disorders (F5_)	47696	359290	gs://finngen-public-data-r10/summary_stats/finngen_R10_F5_DEPRESSIO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_F5_DEPRESSIO.gz
ALLERG_ASTHMA	Allergic asthma (mode)	Asthma and related endpoints	10723	228085	gs://finngen-public-data-r10/summary_stats/finngen_R10_ALLERG_ASTHMA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_ALLERG_ASTHMA.gz
ST19_FRACT_FOREA	Fracture of forearm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	21495	383405	gs://finngen-public-data-r10/summary_stats/finngen_R10_ST19_FRACT_FOREA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_ST19_FRACT_FOREA.gz
RX_PARACETAMOL_NSAID	Paracetamol of NSAID medication	Drug purchase endpoints	348357	63824	gs://finngen-public-data-r10/summary_stats/finngen_R10_RX_PARACETAMOL_NSAID.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_RX_PARACETAMOL_NSAID.gz
M13_OTHERJOINT	Other joint disorders	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	89478	262844	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_OTHERJOINT.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_OTHERJOINT.gz
M13_GOUT	Gout	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	9568	262844	gs://finngen-public-data-r10/summary_stats/finngen_R10_M13_GOUT.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_M13_GOUT.gz
D3_COAGDEF	Chronic Coagulation defects	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	697	411484	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_COAGDEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_COAGDEF.gz
ASTHMA_CHILD_EXMORE	Childhood asthma (age<16) (more control exclusions)	Asthma and related endpoints	6603	219734	gs://finngen-public-data-r10/summary_stats/finngen_R10_ASTHMA_CHILD_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_ASTHMA_CHILD_EXMORE.gz
